date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,value
430,1.76397828,0,0.244463151,0,1.32213207,2.14544624,1.07112995,0,3.38622129,2.947478,0.410309902,0.867450557,0,0.624990288,0.143705386,0,1.00607842,1.22506294,0,0.600054053,0,0.401990721,0.577811716,1.09572035,0,0,0.570151145,0,0.685529687,0.167973666,0,0,0.04626708,0.093094669,0,0.464925313,1.13362787,0,0.568905973,0,0.207444412,0.003227435,0.466325434,0.206704516,0,3.38745269,1.3460875,0,0,0.644350027,1.05709896,0,0.625802681,0,0,0.375797247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.416
431,0.511213913,0.845399539,0.13403539,0.110942268,0.71367788,0.024121991,0.665737088,0.326838538,0.25856864,0.360396456,0,0,0,0,0,0,0,0.004635631,0.024651934,0,0.109220728,0.148577574,0.816030256,0.660373726,1.19686664,1.63787088,1.58117485,1.97446708,2.03037398,1.55566371,1.6752985,1.54018516,1.59852163,1.3263766,0.622623324,0.68759253,0.133782563,0.245787366,0,0.026723318,0,0,0,0.114109813,0.029793523,0,0.0035263,0,0.187857761,0,0,0,0.498712447,0.310037806,0,0.07614983,0.218709247,0.384423539,0.095540408,0,0,0,0.175293424,0,0,0.184718386,0.059783112,0,0,0.32411547,0.130276824,0.269755519,0,0,0,0,0,0,0.321702394,0.206703326,0,0.315219347,0,0.304714354,0.3880931,0.228749053,0,0.206068114,0.231703942,0,0.30847314,0.143765692,0,0,0,0.46135847,0.496710505,0.280361166,0.337038996,0,0.168406006,0.203278915,0.419510603,0.435700922,0.026709264,0,0,0,0,0.156561614,0,0,0.276712043,0,0.362766138,0.06051576,0.630713164,0.259348932,0.211563155,0.704044291,0,0,0.111053316,0,0.098636638,0,0,0,0,0,0,0,0,0.046986467,1.23462553,1.47596147,1.85020216,2.15589666,2.6384531,3.18604401,3.69582689,3.59407354,4.18837327,3.78821699,3.91912278,3.3605236,2.62705605,2.11626731,2.01064255,0.970818245,0.520953853,0.379755688,0,0,0,0,0,0,0,0,0.408799526,0.421570831,0.902170528,0.679214845,0.657964985,1.30155609,1.39353531,0.947479673,1.27550677,0.468217762,0.752452042,0.77133059,0.428889732,0.210193743,0,0.034308079,0.011427382,0.008243284,1.00990188,0.806437665,1.40214095,1.56889621,2.03624807,2.18605065,2.17400055,2.48203026,2.61383891,2.6104976,2.40204225,1.95360508,1.70758185,1.68428847,1.7502783,1.39449967,0.971868314,1.02488577,0.797100085,0.414750606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.436
432,2.00917456,0.65100392,0.98823015,0.81129849,2.25698416,0.11727705,0.7636232,0.26939452,1.69987266,2.58805829,2.64428169,0.83028792,1.97863833,2.61756153,2.856922,1.63253137,2.83768002,3.30056935,2.87510075,3.44818094,2.5202431,3.63598175,1.58720248,2.02465649,2.52889854,3.2576869,1.2006401,2.85898652,1.69226743,2.24259891,0.21166571,0.13987847,0.14329364,1.11694964,0,0,0.81058247,0.53921767,0,0.21865901,0,0,0,0,0,1.62426131,0,1.43825968,0,0,0,1.1419608,0,0,0.60099429,0.92023499,0,0.01868998,0.73461056,0,0.15698311,0,0,0.70345372,0.25819754,0.17373143,1.25129953,1.93149466,0.55128543,0,0,0.69915371,0.43911036,0,0.97683328,0,0.60672055,0.55296149,0,0,0,0.40106683,0.27318113,0,0,0.28951552,0,1.17751661,1.0620789,0.0813834,1.18219621,0.13145035,0.51126279,0.0514286,0.02428982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.427
433,0.0280843,0.032322953,0.056676958,0.111149209,0.206314511,0.350273003,0.545164105,0.784328801,1.05120657,1.32067419,1.56287298,1.74882245,1.85651271,1.8759039,1.81143742,1.68125406,1.51316321,1.33828287,1.18392203,1.06751642,0.993178169,0.951739367,0.924242411,0.887907905,0.822949342,0.718386317,0.575296343,0.406660824,0.233905188,0.081143745,0,0,0,0,0,0.032205363,0.065698534,0.072287853,0.052668973,0.016185999,0,0,0,0,0,0.017658287,0.041497663,0.047999598,0.036001279,0.012352286,0,0,0,0.042740539,0.104095469,0.166337811,0.209133936,0.21546389,0.178056921,0.103354785,0.011446214,0,0,0,0.022421653,0.182701704,0.373337847,0.554209269,0.685634707,0.740035872,0.711125557,0.617839667,0.501578223,0.41712657,0.419387257,0.549263166,0.822343224,1.22335924,1.70789466,2.21094912,2.66021688,2.99079596,3.15780052,3.14403388,2.96126554,2.64533206,2.24677645,1.81966588,1.41137792,1.05555085,0.769292975,0.554497707,0.402085148,0.297450075,0.225433578,0.173657975,0.133840669,0.101448363,0.074526901,0.05261992,0.036395314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.427
434,8.45016879,5.825906,0,0,0.29990605,0.07122854,0,0.15652035,0,0,2.11031359,0.89251836,1.59756673,1.67098758,0,0,0.36943293,0,0,0,0,3.39623162,0,2.39290836,0,1.07506687,0,2.17252757,0,1.71025453,0.29391585,0,0.60091868,0.92299322,0.93399221,0.21320739,2.68546587,0,0,0.81141774,0,0,2.98640939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.408
435,3.71920482,3.48834691,3.59861076,3.23178312,2.98599729,3.09663456,3.17649824,2.7133334,3.10668761,2.513184,2.72789994,2.47442044,2.24745834,1.80465186,1.94554997,1.63250347,1.36001991,1.49569957,1.39809268,1.08593132,0.451119509,0.449632499,0.547193518,0.535320798,0.180508238,0.29352408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284097098,0.397119446,0,0,0.341594262,0.009672384,0.116356733,0.386975196,0.68823314,0.440725399,0.411393318,0.263859159,0.168167485,0.784153754,0.166579562,0.133599908,0.720397091,0.720801782,0.664198334,0.074392889,0.431200826,0.089733901,0,0.175536252,0,0.005176084,0.297338043,0,0.091759794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092534087,0.085481532,0,0.249814038,0.179574957,0.185261079,0,0,0,0.13462668,0.143653234,0.537244681,0.138833934,0.615929541,0.142889346,0.377428508,0.477276683,0.597257246,0.172872787,0.02984847,0.507319069,0.23446309,0.534821256,0.599344604,0.121938077,0.474035534,0,0,0.429600766,0,0,0.158238199,0.243778014,0.07502073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031847387,0,0,0,0.23055366,0,0.135799651,0.086060124,0.007005653,0.387549854,0.575567705,0.06122946,0.605013102,0.693985376,0.337135874,0.224369708,0.732311967,0.60377073,0.128744851,0.339823903,0.653416372,0.587713347,0.759176125,0.483328905,0.689887625,0.662504228,0.217593996,0.267807662,0.515087758,0.245813917,0.295536944,0.247306643,0.132281314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103274161,0,0.322469726,0.004233392,0.010448554,0.386760631,0.666158003,0.675775149,0.65891681,1.14373582,1.08723575,1.13368896,1.68766874,1.69596554,2.12662207,2.13750188,2.51134998,2.38139765,2.38035206,2.8509001,2.54956354,2.71835073,2.95545101,3.28512325,2.98947262,3.24321377,3.57777484,3.24773835,3.70910398,3.40358739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.432
436,0.84942911,0.59187742,0.60500127,1.07156674,0,0,0.13455825,0,0.17468881,0,0,0,1.45901334,0,0,0.6615112,0,0.50982254,0,0.26708574,0.19509674,0.0326215,0,0,0,0,2.66616238,2.33395098,3.30165144,2.7392494,1.15018117,0.1505228,0.04833435,1.94291492,2.80921203,1.45431077,2.76024814,1.91947911,0.49629035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.421
437,2.45105905,2.35073017,1.35670188,0.268541125,0,0.427575488,1.08749945,1.10744594,0.365861867,0,0,0,0.519338634,0.574829149,0,0,0,0.169283049,0.690084876,0.441054572,0,0,0,0.648538941,1.07577203,0.233395808,0,0,0.115741182,3.58939139,6.69946733,7.3829696,5.21137669,1.7046837,0,0,0,0.660801531,0.809380202,0.117620056,0,0,0.036377315,0.449208749,0.326873141,0,0,0,0.169687268,0.317076948,0.108059088,0,0,0,0.208543514,0.206398879,0,0,0,0.06682695,0.205352663,0.110302569,0,0,0,0.152976021,0.247264376,0.143277658,0,0,0.012247167,0.107690713,0.08223586,0,0,0,0.063880896,0.116158225,0.03670394,0,0,0,0.097189475,0.093880434,0,0,0,0.039760766,0.110305857,0.055669452,0,0,0,0.082203443,0.104647882,0.007808211,0,0,0.018887027,0.115476864,0.082410581,0,0,0,0.081398966,0.144840239,0.042186425,0,0,0,0.18917216,0.194878788,0,0,0,0.543567261,1.6091501,2.49956566,2.76269793,2.38243439,1.81019556,1.62070376,2.04802127,2.77281345,3.15433673,2.75250954,1.73174251,0.79500395,0.653597639,1.43380435,2.52190891,3.02523356,2.5066324,1.37412557,0.557532059,0.713103647,1.64117921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.454
438,0.809883982,0,0,0,1.39651129,2.00328356,1.05752949,0.458741462,1.05003095,0.789228461,0,0.011608988,0,0,0.631612701,0.136350566,0.397417241,0,0,1.01088309,0.952041883,0.567129996,0,0,0,0.260847749,0,0,0,0,0,0.079741443,0,0.155396404,0,0.008396392,0,0.416313982,1.24330408,0.188527528,0.046706362,0.370370957,0.059876119,1.0405765,0.899590107,0.210432887,0.462663507,0.495755712,0,0,0.174221879,0,0,0,0.206357159,0,1.196353,0,0,1.28187292,0,0,0,0,0.589867261,0,0.724192883,1.0371095,0.868683399,1.37125034,2.78763429,2.76483845,3.37533844,1.37548705,4.11866685,0,0.914076586,0.98635302,0.036225682,0,0,0,0,0,0,1.04136017,0.219923549,0,0.489360394,0,0.791159454,0.388046583,0,0,0,0,0,0,0.609228183,0,0.172297536,1.58480349,0.783824308,1.68027742,0.271651418,0,0.350280949,0.904831208,1.39239827,0,0.768169837,0,0,0.794736601,0,0,0.014140972,0,1.12530598,0.224466756,0.211927122,1.20576089,0.233608484,2.09840302,0,0.893385754,1.56606381,0.734316487,0.236880218,1.19916591,2.13249997,2.38928398,1.99628553,0.71290487,2.02309023,1.15001707,2.38918987,1.52196177,1.96487873,1.35805403,0.739723609,0.357108311,0,1.15646449,0.41888565,0.542625953,0.402530937,0.999481075,0.611856412,1.95160925,1.43654894,1.29481091,2.2440703,0.369294716,0.600380933,1.17641353,0.193950001,0,0.757044494,2.50670641,0.858452025,0.407675568,0.493297459,1.14632276,0,0.173777865,0.139595403,0.018912601,0,0.076674956,0,0,0.427432029,1.18345616,1.29428235,1.6965621,2.29331442,0,1.16460382,1.14794149,0.677603082,0.42721793,1.17215398,1.1798136,1.07600916,2.03576774,2.13222302,2.12337913,2.91188006,1.97452833,3.57671758,3.943823,3.03318721,3.64741537,3.72695417,1.58167694,3.04552388,1.17618429,2.98574188,1.94492494,0.265770109,1.89558325,1.48915414,0.185358821,0.613619925,0,0,0,0.134581205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.432
439,0.566473759,0.169916674,0,0.113984155,0.034199639,0.635531851,0.724659858,0.821207926,1.724559,2.31331236,2.80595032,3.93463217,5.13865963,4.63737836,4.99763228,4.61249429,4.35301778,3.52578103,3.27087572,2.29451999,1.06667937,0.129659732,0,0,0,0,0,0,0.162316039,0.625697498,0.700928946,0.862861612,0.326508992,0.938701041,0.542156664,0.600131659,0,0,0.190930414,0,0.127564296,0.285799346,0.230412954,0,0,0,0,0,0.622499497,0.433702747,0,0,0,0.125238635,0,0,0,0.501856635,0.0931588,0.373076757,0.528358631,0,0.513342887,0,0,0.276682085,0,0.088432849,0.00959043,0.054137179,0,0,0.299659274,0,0.000606646,0.368657553,0,0,0.007443427,0,0,0,0.004317479,0,0.077266839,0.81325985,0.450173889,0,0.677958213,0.406487908,0.668409293,0,0.672649752,0.680597981,0.111651422,0.742898907,0.314387171,0,0,0.026019913,0.267941579,0.121330274,0,0,0,0,0,0,0.525277689,0.149332098,0.429840542,0.211038188,0.504039388,0,0,0,0,0,0,0,0,0.256589723,0.604906806,0.85542748,1.16342813,1.83474712,2.01954961,1.58652339,1.30544983,1.33893589,1.01016579,1.25047735,0.597908338,1.09018512,0.366155689,0.238303674,0.832345822,0.276421971,0.015089096,0.719178118,0.290630762,0.793799714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.445
440,0.125178329,0.179834485,0,0,0.126802865,0.022912211,0.045291458,0.502233125,0.641643646,0.220995711,0.107861439,0.54972586,0.737303673,0.369884634,0.011911745,0,0.003413608,0.002674721,0.000428875,0.00057702,0.001027747,0.001704307,0,0.000223288,0.021685334,0,0,0.034608232,0.03573093,0,0,0.137156246,0.060053549,0,0.403800805,0.729766924,0.306174619,0.059472841,1.00241288,1.91863864,1.20905041,0,0,0.196347544,0.175223256,0,0,0.170110733,0,0,0.050577602,0.09691255,0,0,0.084661459,0.018485263,0,0.011667006,0.063592629,0,0,0.041445651,0.021241469,0,0,0.03244204,0,0,0.010457989,0.007259245,0,0.000552969,0,0.00074206,0.02539372,0,0,0.045364104,0.044575543,0,0,0.175434442,0,0,0.459075109,1.72736603,1.69165109,0.325389347,0,0,0.266082177,0,0,0.103597383,0.092356824,0,0,0.096607658,0,0,0.024713915,0.03641135,0,0,0,0,0.0534367,0,0,0.10545307,0.211508562,0,0,1.88638612,3.89171417,2.58730007,0,0,0.812593319,1.65161373,0.762486462,0.250375252,0.362079105,0,0,0.155059064,0.301381096,0,0,0.469917576,0.149994998,0,0.560998989,2.80655245,3.03484461,1.04721329,0,0,0.239404069,0.008002564,0,0.035823133,0.074312532,0,0,0.037570846,0.009440811,0,0.001491032,0.008255571,0.002318737,0.048041087,0.08142997,0.025168839,0,0,0.035153657,0,0,0.025627697,0.037001328,0,0,0.082892326,0.002953609,0,0.050986302,0.157573405,0,0,0.341453048,0.14228361,0,0.130040956,3.05473701,4.02801528,1.44433963,0,0.855176938,1.91680575,0.269462579,0,0.194090529,0.71478626,0,0,0.598110242,0.273933249,0,0,0.756575571,0,0,0.621675306,0.601677859,0,0,1.53207654,0,0,2.03664161,9.74276457,9.63104181,2.00530333,0,0,1.36069311,0,0,0.595576666,1.1089645,0.159538265,0,0.324391384,0.149646118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.463
441,0.962012864,0.98675773,0.807179375,2.10974768,2.51609219,2.89328167,3.37855425,3.70383439,4.31747852,4.86025581,5.2785125,5.76619619,5.38690067,6.16766557,5.90360491,5.53177928,6.57862322,5.91844472,6.11026817,5.48176388,4.25996509,4.29403972,4.26893131,3.75262788,2.31171642,1.62664128,1.05545502,0.577763986,0.170305743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.350597469,0.575678809,0.123131269,0.686553359,1.05346014,0.12718923,0.159578879,0.411275124,0.921773013,0.227426054,0.752797258,0.172978222,0.629465626,0.501118644,0,0.469774265,0,0.092458714,0,0,0,0,0,0,0,0,0.217644075,0.168810778,0.172144967,0,0.089264953,0.528077648,0.346204156,0,0.765965746,0.555111036,0,0.757295392,0.449526829,0,0.771007514,0.092700048,0,0.532413805,0,0.266979716,0,0.353078139,0.450649391,0.398688557,0.091825484,0.282986863,0,0,0.005109594,0.098018441,0,0,0,0,0,0.015006617,0.314131852,0.548569996,0,0.200664956,0,0.112030596,0.415762457,0,0.22032835,0.352521492,0.086799974,0.01375494,0,0.340784992,0.318460616,0.029841413,0.207033844,0,0,0,0,0,0,0.24054949,0,0.18307547,0.376149512,0.43595391,0,0,0,0,0,0,0,0.272513108,0,0,0,0.257550525,0,0.087400504,0,0.33782831,0.128164528,0,0.096419819,0.171894106,0.239801749,0.037841207,0.452519652,0.431770732,0.656150457,0,0.615538855,0.084731182,0,0.70015939,0,0.447625955,0,0.393678569,0,0,0.16016359,0,0.012651423,0,0,0,0,0,0.20953269,0,0.470636015,0.145631727,0.566053262,0.075669624,0.726599463,0.400782731,0.385019634,0.383429303,0.759080032,1.47634992,1.58107432,0.944069848,1.45124851,0.507890451,0.419378974,0.508987978,0.348387517,0.056029195,0.605026306,0,0,0,0,0,0,0,0,0,0,0,0,0.495495287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.459
442,1.2715301,1.15500192,0,0.04791745,0.37120553,0,0.0276683,0.42341424,0.79987091,1.62515168,1.71445309,3.1617862,3.14044556,2.2759278,1.02218512,0,1.6535291,1.96061163,0.17913566,0.40521845,0.67654217,0.02090621,0,0.25127255,0.15810475,0,1.12477511,0.0682118,0.22476401,0,0,0.79001481,1.01650743,0.21032801,0.0875442,0,0.66497559,1.24731361,1.8631007,1.97564898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.421
443,1.2530456,1.57929153,0,0.601486073,0.732078937,0.414241165,1.74099437,1.61263746,0.248930802,0,1.24964734,1.38064318,1.73061735,1.65214429,0.340193499,1.15481171,2.97219136,3.15974153,0.097468211,0.051211676,0.146572491,0.750108131,0.001363241,0,1.0347763,0.213260615,0.334883523,0.283712327,0.909370727,0.396562966,0,0.191318727,0.873362078,0.73866272,0.387178436,0,1.05104712,2.24633378,1.09169334,0,0.324647514,0,0,0,0,1.02944602,0,0.14498231,0.661674071,0,0.778013968,1.50294562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.418
444,0.363780676,0.2676535,0,0.313593332,0,0.568794256,0.547378732,0.062026075,0,0,0,0,0.201188786,0.44492618,0.721428492,1.13578327,1.33546286,1.62577486,1.56111402,1.67658017,1.77616189,1.97350277,2.0235733,2.55839174,2.72792686,2.16320095,1.75244396,1.31273682,1.17308637,0.588140611,0.449240427,0.536880669,0.284608572,0,0.133013178,0.049228279,0,0,0.337555996,0.466585337,1.49576775,1.93038623,2.70646272,2.87518915,2.43145556,1.89568177,1.21931442,0.159010161,0,0,0,0,0.693316858,1.86430948,2.36989795,3.04192765,3.00833962,2.6152658,2.68693654,2.27021417,1.67333751,1.26897173,0.473373101,0.492266308,0.030295742,0,0.079226145,0,0.568446123,0.285219839,0.643237156,0.54728203,0.063298287,0.054801688,0.214885332,0,0.104016982,0,0.411227198,0.53045506,0.421820955,0.584906865,0.476311124,0,0.164128768,0,0.157526112,0.005848719,0.190928589,0.17695204,0.211180763,0,0.095605255,0,0,0,0.001573645,0.296513716,0.02767734,0,0,0,0,0,0,0.044160657,0.360423998,0.120959226,0.096659058,0,0,0,0,0,0,0,0,0,0.048542779,0,0.086192057,0.172555246,0.077877536,0,0,0,0,0,0,0,0,0,0,0.150609393,0,0,0.364638095,0.297530671,0.811434824,1.16328176,0.79556062,0.965514646,0.89876046,0.549705955,0.396915443,0.168782351,0,0,0.125563345,0.246508913,0.462144855,0,0.281846521,0,0.252573797,0,0.515867321,0.832732232,1.06503579,1.18036522,0.666727296,0.422399024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.423
