交易日期,变量1,变量2,变量3,变量4,变量5
2018/12/25,2504.819,2498.294,2483.086,2493.896,2465.291
2018/12/26,2498.294,2483.086,2493.896,2465.291,2464.363
2018/12/27,2483.086,2493.896,2465.291,2464.363,2514.868
2018/12/28,2493.896,2465.291,2464.363,2514.868,2533.089
2019/1/2,2465.291,2464.363,2514.868,2533.089,2526.462
2019/1/3,2464.363,2514.868,2533.089,2526.462,2544.345
2019/1/4,2514.868,2533.089,2526.462,2544.345,2535.099
2019/1/7,2533.089,2526.462,2544.345,2535.099,2553.831
2019/1/8,2526.462,2544.345,2535.099,2553.831,2535.765
2019/1/9,2544.345,2535.099,2553.831,2535.765,2570.345
2019/1/10,2535.099,2553.831,2535.765,2570.345,2570.422
2019/1/11,2553.831,2535.765,2570.345,2570.422,2559.637
2019/1/14,2535.765,2570.345,2570.422,2559.637,2596.006
2019/1/15,2570.345,2570.422,2559.637,2596.006,2610.509
2019/1/16,2570.422,2559.637,2596.006,2610.509,2579.704
2019/1/17,2559.637,2596.006,2610.509,2579.704,2581.004
2019/1/18,2596.006,2610.509,2579.704,2581.004,2591.694
2019/1/21,2610.509,2579.704,2581.004,2591.694,2601.723
2019/1/22,2579.704,2581.004,2591.694,2601.723,2596.977
2019/1/23,2581.004,2591.694,2601.723,2596.977,2594.254
2019/1/24,2591.694,2601.723,2596.977,2594.254,2575.576
2019/1/25,2601.723,2596.977,2594.254,2575.576,2584.572
2019/1/28,2596.977,2594.254,2575.576,2584.572,2618.232
2019/1/29,2594.254,2575.576,2584.572,2618.232,2653.896
2019/1/30,2575.576,2584.572,2618.232,2653.896,2671.894
2019/1/31,2584.572,2618.232,2653.896,2671.894,2721.068
2019/2/1,2618.232,2653.896,2671.894,2721.068,2719.7
2019/2/11,2653.896,2671.894,2721.068,2719.7,2682.385
2019/2/12,2671.894,2721.068,2719.7,2682.385,2754.357
2019/2/13,2721.068,2719.7,2682.385,2754.357,2755.646
2019/2/14,2719.7,2682.385,2754.357,2755.646,2761.219
2019/2/15,2682.385,2754.357,2755.646,2761.219,2751.801
2019/2/18,2754.357,2755.646,2761.219,2751.801,2804.226
2019/2/19,2755.646,2761.219,2751.801,2804.226,2961.283
2019/2/20,2761.219,2751.801,2804.226,2961.283,2941.516
2019/2/21,2751.801,2804.226,2961.283,2941.516,2953.824
2019/2/22,2804.226,2961.283,2941.516,2953.824,2940.954
2019/2/25,2961.283,2941.516,2953.824,2940.954,2994.005
2019/2/26,2941.516,2953.824,2940.954,2994.005,3027.576
2019/2/27,2953.824,2940.954,2994.005,3027.576,3054.247
2019/2/28,2940.954,2994.005,3027.576,3054.247,3102.099
2019/3/1,2994.005,3027.576,3054.247,3102.099,3106.418
2019/3/4,3027.576,3054.247,3102.099,3106.418,2969.861
2019/3/5,3054.247,3102.099,3106.418,2969.861,3026.993
2019/3/6,3102.099,3106.418,2969.861,3026.993,3060.307
2019/3/7,3106.418,2969.861,3026.993,3060.307,3026.951
2019/3/8,2969.861,3026.993,3060.307,3026.951,2990.685
2019/3/11,3026.993,3060.307,3026.951,2990.685,3021.751
2019/3/12,3060.307,3026.951,2990.685,3021.751,3096.418
2019/3/13,3026.951,2990.685,3021.751,3096.418,3090.975
2019/3/14,2990.685,3021.751,3096.418,3090.975,3090.64
2019/3/15,3021.751,3096.418,3090.975,3090.64,3101.455
2019/3/18,3096.418,3090.975,3090.64,3101.455,3104.149
2019/3/19,3090.975,3090.64,3101.455,3104.149,3043.031
2019/3/20,3090.64,3101.455,3104.149,3043.031,2997.095
2019/3/21,3101.455,3104.149,3043.031,2997.095,3022.72
2019/3/22,3104.149,3043.031,2997.095,3022.72,2994.943
2019/3/25,3043.031,2997.095,3022.72,2994.943,3090.758
2019/3/26,2997.095,3022.72,2994.943,3090.758,3170.361
2019/3/27,3022.72,2994.943,3090.758,3170.361,3176.823
2019/3/28,2994.943,3090.758,3170.361,3176.823,3216.295
2019/3/29,3090.758,3170.361,3176.823,3216.295,3246.571
2019/4/1,3170.361,3176.823,3216.295,3246.571,3244.81
2019/4/2,3176.823,3216.295,3246.571,3244.81,3239.664
2019/4/3,3216.295,3246.571,3244.81,3239.664,3241.93
2019/4/4,3246.571,3244.81,3239.664,3241.93,3189.962
2019/4/8,3244.81,3239.664,3241.93,3189.962,3188.626
2019/4/9,3239.664,3241.93,3189.962,3188.626,3177.787
2019/4/10,3241.93,3189.962,3188.626,3177.787,3253.598
2019/4/11,3189.962,3188.626,3177.787,3253.598,3263.118
2019/4/12,3188.626,3177.787,3253.598,3263.118,3250.201
2019/4/15,3177.787,3253.598,3263.118,3250.201,3270.797
2019/4/16,3253.598,3263.118,3250.201,3270.797,3215.043
2019/4/17,3263.118,3250.201,3270.797,3215.043,3198.594
2019/4/18,3250.201,3270.797,3215.043,3198.594,3201.614
2019/4/19,3270.797,3215.043,3198.594,3201.614,3123.826
2019/4/22,3215.043,3198.594,3201.614,3123.826,3086.399
2019/4/23,3198.594,3201.614,3123.826,3086.399,3062.499
2019/4/24,3201.614,3123.826,3086.399,3062.499,3078.339
2019/4/25,3123.826,3086.399,3062.499,3078.339,2906.464
2019/4/26,3086.399,3062.499,3078.339,2906.464,2926.391
2019/4/29,3062.499,3078.339,2906.464,2926.391,2893.757
2019/4/30,3078.339,2906.464,2926.391,2893.757,2850.954
2019/5/6,2906.464,2926.391,2893.757,2850.954,2939.211
2019/5/7,2926.391,2893.757,2850.954,2939.211,2903.713
2019/5/8,2893.757,2850.954,2939.211,2903.713,2883.611
2019/5/9,2850.954,2939.211,2903.713,2883.611,2938.678
2019/5/10,2939.211,2903.713,2883.611,2938.678,2955.711
2019/5/13,2903.713,2883.611,2938.678,2955.711,2882.296
2019/5/14,2883.611,2938.678,2955.711,2882.296,2870.605
2019/5/15,2938.678,2955.711,2882.296,2870.605,2905.969
2019/5/16,2955.711,2882.296,2870.605,2905.969,2891.705
2019/5/17,2882.296,2870.605,2905.969,2891.705,2852.515
2019/5/20,2870.605,2905.969,2891.705,2852.515,2852.995
2019/5/21,2905.969,2891.705,2852.515,2852.995,2892.378
2019/5/22,2891.705,2852.515,2852.995,2892.378,2909.911
2019/5/23,2852.515,2852.995,2892.378,2909.911,2914.696
2019/5/24,2852.995,2892.378,2909.911,2914.696,2905.805
2019/5/27,2892.378,2909.911,2914.696,2905.805,2898.696
2019/5/28,2909.911,2914.696,2905.805,2898.696,2890.081
2019/5/29,2914.696,2905.805,2898.696,2890.081,2862.28
2019/5/30,2905.805,2898.696,2890.081,2862.28,2861.418
2019/5/31,2898.696,2890.081,2862.28,2861.418,2827.798
2019/6/3,2890.081,2862.28,2861.418,2827.798,2852.13
2019/6/4,2862.28,2861.418,2827.798,2852.13,2925.716
2019/6/5,2861.418,2827.798,2852.13,2925.716,2909.38
2019/6/6,2827.798,2852.13,2925.716,2909.38,2910.741
2019/6/10,2852.13,2925.716,2909.38,2910.741,2881.974
2019/6/11,2925.716,2909.38,2910.741,2881.974,2887.622
2019/6/12,2909.38,2910.741,2881.974,2887.622,2890.158
2019/6/13,2910.741,2881.974,2887.622,2890.158,2917.803
2019/6/14,2881.974,2887.622,2890.158,2917.803,2987.119
2019/6/17,2887.622,2890.158,2917.803,2987.119,3001.98
2019/6/18,2890.158,2917.803,2987.119,3001.98,3008.148
2019/6/19,2917.803,2987.119,3001.98,3008.148,2982.074
2019/6/20,2987.119,3001.98,3008.148,2982.074,2976.284
2019/6/21,3001.98,3008.148,2982.074,2976.284,2996.793
2019/6/24,3008.148,2982.074,2976.284,2996.793,2978.878
2019/6/25,2982.074,2976.284,2996.793,2978.878,3044.903
2019/6/26,2976.284,2996.793,2978.878,3044.903,3043.943
2019/6/27,2996.793,2978.878,3044.903,3043.943,3015.263
2019/6/28,2978.878,3044.903,3043.943,3015.263,3005.249
2019/7/1,3044.903,3043.943,3015.263,3005.249,3011.059
2019/7/2,3043.943,3015.263,3005.249,3011.059,2933.363
2019/7/3,3015.263,3005.249,3011.059,2933.363,2928.23
2019/7/4,3005.249,3011.059,2933.363,2928.23,2915.302
2019/7/5,3011.059,2933.363,2928.23,2915.302,2917.761
2019/7/8,2933.363,2928.23,2915.302,2917.761,2930.546
2019/7/9,2928.23,2915.302,2917.761,2930.546,2942.185
2019/7/10,2915.302,2917.761,2930.546,2942.185,2937.617
2019/7/11,2917.761,2930.546,2942.185,2937.617,2931.693
2019/7/12,2930.546,2942.185,2937.617,2931.693,2901.177
2019/7/15,2942.185,2937.617,2931.693,2901.177,2924.201
2019/7/16,2937.617,2931.693,2901.177,2924.201,2886.974
2019/7/17,2931.693,2901.177,2924.201,2886.974,2899.945
2019/7/18,2901.177,2924.201,2886.974,2899.945,2923.278
2019/7/19,2924.201,2886.974,2899.945,2923.278,2937.36
2019/7/22,2886.974,2899.945,2923.278,2937.36,2944.541
2019/7/23,2899.945,2923.278,2937.36,2944.541,2941.007
2019/7/24,2923.278,2937.36,2944.541,2941.007,2952.338
2019/7/25,2937.36,2944.541,2941.007,2952.338,2932.506
2019/7/26,2944.541,2941.007,2952.338,2932.506,2908.766
2019/7/29,2941.007,2952.338,2932.506,2908.766,2867.838
2019/7/30,2952.338,2932.506,2908.766,2867.838,2821.496
2019/7/31,2932.506,2908.766,2867.838,2821.496,2777.556
2019/8/1,2908.766,2867.838,2821.496,2777.556,2768.68
2019/8/2,2867.838,2821.496,2777.556,2768.68,2794.552
2019/8/5,2821.496,2777.556,2768.68,2794.552,2774.753
2019/8/6,2777.556,2768.68,2794.552,2774.753,2814.994
2019/8/7,2768.68,2794.552,2774.753,2814.994,2797.26
2019/8/8,2794.552,2774.753,2814.994,2797.26,2808.915
2019/8/9,2774.753,2814.994,2797.26,2808.915,2815.798
2019/8/12,2814.994,2797.26,2808.915,2815.798,2823.824
2019/8/13,2797.26,2808.915,2815.798,2823.824,2883.096
2019/8/14,2808.915,2815.798,2823.824,2883.096,2880.001
2019/8/15,2815.798,2823.824,2883.096,2880.001,2880.331
2019/8/16,2823.824,2883.096,2880.001,2880.331,2883.436
2019/8/19,2883.096,2880.001,2880.331,2883.436,2897.425
2019/8/20,2880.001,2880.331,2883.436,2897.425,2863.567
2019/8/21,2880.331,2883.436,2897.425,2863.567,2902.193
2019/8/22,2883.436,2897.425,2863.567,2902.193,2893.756
2019/8/23,2897.425,2863.567,2902.193,2893.756,2890.919
2019/8/26,2863.567,2902.193,2893.756,2890.919,2886.237
2019/8/27,2902.193,2893.756,2890.919,2886.237,2924.106
2019/8/28,2893.756,2890.919,2886.237,2924.106,2930.154
2019/8/29,2890.919,2886.237,2924.106,2930.154,2957.412
2019/8/30,2886.237,2924.106,2930.154,2957.412,2985.865
2019/9/2,2924.106,2930.154,2957.412,2985.865,2999.601
2019/9/3,2930.154,2957.412,2985.865,2999.601,3024.739
2019/9/4,2957.412,2985.865,2999.601,3024.739,3021.202
2019/9/5,2985.865,2999.601,3024.739,3021.202,3008.812
2019/9/6,2999.601,3024.739,3021.202,3008.812,3031.235
2019/9/9,3024.739,3021.202,3008.812,3031.235,3030.754
2019/9/10,3021.202,3008.812,3031.235,3030.754,2978.118
2019/9/11,3008.812,3031.235,3030.754,2978.118,2985.659
2019/9/12,3031.235,3030.754,2978.118,2985.659,2999.279
2019/9/16,3030.754,2978.118,2985.659,2999.279,3006.447
2019/9/17,2978.118,2985.659,2999.279,3006.447,2977.077
2019/9/18,2985.659,2999.279,3006.447,2977.077,2985.341
2019/9/19,2999.279,3006.447,2977.077,2985.341,2955.433
2019/9/20,3006.447,2977.077,2985.341,2955.433,2929.088
2019/9/23,2977.077,2985.341,2955.433,2929.088,2932.167
2019/9/24,2985.341,2955.433,2929.088,2932.167,2905.189
2019/9/25,2955.433,2929.088,2932.167,2905.189,2913.57
2019/9/26,2929.088,2932.167,2905.189,2913.57,2924.857
2019/9/27,2932.167,2905.189,2913.57,2924.857,2947.711
2019/9/30,2905.189,2913.57,2924.857,2947.711,2973.656
2019/10/8,2913.57,2924.857,2947.711,2973.656,3007.883
2019/10/9,2924.857,2947.711,2973.656,3007.883,2991.046
2019/10/10,2947.711,2973.656,3007.883,2991.046,2978.712
2019/10/11,2973.656,3007.883,2991.046,2978.712,2977.334
2019/10/14,3007.883,2991.046,2978.712,2977.334,2938.141
2019/10/15,2991.046,2978.712,2977.334,2938.141,2939.618
2019/10/16,2978.712,2977.334,2938.141,2939.618,2954.38
2019/10/17,2977.334,2938.141,2939.618,2954.38,2941.619
2019/10/18,2938.141,2939.618,2954.38,2941.619,2940.922
2019/10/21,2939.618,2954.38,2941.619,2940.922,2954.933
2019/10/22,2954.38,2941.619,2940.922,2954.933,2980.05
2019/10/23,2941.619,2940.922,2954.933,2980.05,2954.176
2019/10/24,2940.922,2954.933,2980.05,2954.176,2939.321
2019/10/25,2954.933,2980.05,2954.176,2939.321,2929.056
2019/10/28,2980.05,2954.176,2939.321,2929.056,2958.199
2019/10/29,2954.176,2939.321,2929.056,2958.199,2975.492
2019/10/30,2939.321,2929.056,2958.199,2975.492,2991.562
2019/10/31,2929.056,2958.199,2975.492,2991.562,2978.596
2019/11/1,2958.199,2975.492,2991.562,2978.596,2978.714
2019/11/4,2975.492,2991.562,2978.596,2978.714,2964.185
2019/11/5,2991.562,2978.596,2978.714,2964.185,2909.975
2019/11/6,2978.596,2978.714,2964.185,2909.975,2914.823
2019/11/7,2978.714,2964.185,2909.975,2914.823,2905.241
2019/11/8,2964.185,2909.975,2914.823,2905.241,2909.87
2019/11/11,2909.975,2914.823,2905.241,2909.87,2891.343
2019/11/12,2914.823,2905.241,2909.87,2891.343,2909.2
2019/11/13,2905.241,2909.87,2891.343,2909.2,2933.991
2019/11/14,2909.87,2891.343,2909.2,2933.991,2911.053
2019/11/15,2891.343,2909.2,2933.991,2911.053,2903.638
2019/11/18,2909.2,2933.991,2911.053,2903.638,2885.288
2019/11/19,2933.991,2911.053,2903.638,2885.288,2906.169
2019/11/20,2911.053,2903.638,2885.288,2906.169,2907.06
2019/11/21,2903.638,2885.288,2906.169,2907.06,2903.195
2019/11/22,2885.288,2906.169,2907.06,2903.195,2889.693
2019/11/25,2906.169,2907.06,2903.195,2889.693,2871.981
2019/11/26,2907.06,2903.195,2889.693,2871.981,2875.807
2019/11/27,2903.195,2889.693,2871.981,2875.807,2884.699
2019/11/28,2889.693,2871.981,2875.807,2884.699,2878.116
2019/11/29,2871.981,2875.807,2884.699,2878.116,2899.469
2019/12/2,2875.807,2884.699,2878.116,2899.469,2912.014
2019/12/3,2884.699,2878.116,2899.469,2912.014,2914.478
2019/12/4,2878.116,2899.469,2912.014,2914.478,2917.316
2019/12/5,2899.469,2912.014,2914.478,2917.316,2924.417
2019/12/6,2912.014,2914.478,2917.316,2924.417,2915.698
2019/12/9,2914.478,2917.316,2924.417,2915.698,2967.676
2019/12/10,2917.316,2924.417,2915.698,2967.676,2984.393
2019/12/11,2924.417,2915.698,2967.676,2984.393,3022.422
2019/12/12,2915.698,2967.676,2984.393,3022.422,3017.044
2019/12/13,2967.676,2984.393,3022.422,3017.044,3017.066
2019/12/16,2984.393,3022.422,3017.044,3017.066,3004.938
2019/12/17,3022.422,3017.044,3017.066,3004.938,2962.751
2019/12/18,3017.044,3017.066,3004.938,2962.751,2982.681
2019/12/19,3017.066,3004.938,2962.751,2982.681,2981.881
2019/12/20,3004.938,2962.751,2982.681,2981.881,3007.355
2019/12/23,2962.751,2982.681,2981.881,3007.355,3005.036
2019/12/24,2982.681,2981.881,3007.355,3005.036,3040.024
2019/12/25,2981.881,3007.355,3005.036,3040.024,3050.124
2019/12/26,3007.355,3005.036,3040.024,3050.124,3085.198
2019/12/27,3005.036,3040.024,3050.124,3085.198,3083.786
2019/12/30,3040.024,3050.124,3085.198,3083.786,3083.408
2019/12/31,3050.124,3085.198,3083.786,3083.408,3104.802
2020/1/2,3085.198,3083.786,3083.408,3104.802,3066.893
2020/1/3,3083.786,3083.408,3104.802,3066.893,3094.882
2020/1/6,3083.408,3104.802,3066.893,3094.882,3092.291
2020/1/7,3104.802,3066.893,3094.882,3092.291,3115.57
2020/1/8,3066.893,3094.882,3092.291,3115.57,3106.82
2020/1/9,3094.882,3092.291,3115.57,3106.82,3090.038
2020/1/10,3092.291,3115.57,3106.82,3090.038,3074.081
2020/1/13,3115.57,3106.82,3090.038,3074.081,3075.496
2020/1/14,3106.82,3090.038,3074.081,3075.496,3095.787
2020/1/15,3090.038,3074.081,3075.496,3095.787,3052.142
2020/1/16,3074.081,3075.496,3095.787,3052.142,3060.755
2020/1/17,3075.496,3095.787,3052.142,3060.755,2976.528
2020/1/20,3095.787,3052.142,3060.755,2976.528,2746.606
2020/1/21,3052.142,3060.755,2976.528,2746.606,2783.288
2020/1/22,3060.755,2976.528,2746.606,2783.288,2818.088
2020/1/23,2976.528,2746.606,2783.288,2818.088,2866.51
2020/2/3,2746.606,2783.288,2818.088,2866.51,2875.964
2020/2/4,2783.288,2818.088,2866.51,2875.964,2890.488
2020/2/5,2818.088,2866.51,2875.964,2890.488,2901.674
2020/2/6,2866.51,2875.964,2890.488,2901.674,2926.899
2020/2/7,2875.964,2890.488,2901.674,2926.899,2906.074
2020/2/10,2890.488,2901.674,2926.899,2906.074,2917.008
2020/2/11,2901.674,2926.899,2906.074,2917.008,2983.622
2020/2/12,2926.899,2906.074,2917.008,2983.622,2984.972
2020/2/13,2906.074,2917.008,2983.622,2984.972,2975.402
2020/2/14,2917.008,2983.622,2984.972,2975.402,3030.154
2020/2/17,2983.622,2984.972,2975.402,3030.154,3039.669
2020/2/18,2984.972,2975.402,3030.154,3039.669,3031.233
2020/2/19,2975.402,3030.154,3039.669,3031.233,3013.05
2020/2/20,3030.154,3039.669,3031.233,3013.05,2987.929
2020/2/21,3039.669,3031.233,3013.05,2987.929,2991.329
2020/2/24,3031.233,3013.05,2987.929,2991.329,2880.304
2020/2/25,3013.05,2987.929,2991.329,2880.304,2970.931
2020/2/26,2987.929,2991.329,2880.304,2970.931,2992.897
2020/2/27,2991.329,2880.304,2970.931,2992.897,3011.666
2020/2/28,2880.304,2970.931,2992.897,3011.666,3071.677
2020/3/2,2970.931,2992.897,3011.666,3071.677,3034.511
2020/3/3,2992.897,3011.666,3071.677,3034.511,2943.291
2020/3/4,3011.666,3071.677,3034.511,2943.291,2996.762
2020/3/5,3071.677,3034.511,2943.291,2996.762,2968.517
2020/3/6,3034.511,2943.291,2996.762,2968.517,2923.486
2020/3/9,2943.291,2996.762,2968.517,2923.486,2887.427
2020/3/10,2996.762,2968.517,2923.486,2887.427,2789.254
2020/3/11,2968.517,2923.486,2887.427,2789.254,2779.641
2020/3/12,2923.486,2887.427,2789.254,2779.641,2728.756
2020/3/13,2887.427,2789.254,2779.641,2728.756,2702.13
2020/3/16,2789.254,2779.641,2728.756,2702.13,2745.618
2020/3/17,2779.641,2728.756,2702.13,2745.618,2660.167
2020/3/18,2728.756,2702.13,2745.618,2660.167,2722.438
2020/3/19,2702.13,2745.618,2660.167,2722.438,2781.591
2020/3/20,2745.618,2660.167,2722.438,2781.591,2764.911
2020/3/23,2660.167,2722.438,2781.591,2764.911,2772.203
2020/3/24,2722.438,2781.591,2764.911,2772.203,2747.214
2020/3/25,2781.591,2764.911,2772.203,2747.214,2750.296
2020/3/26,2764.911,2772.203,2747.214,2750.296,2734.522
2020/3/27,2772.203,2747.214,2750.296,2734.522,2780.638
2020/3/30,2747.214,2750.296,2734.522,2780.638,2763.987
2020/3/31,2750.296,2734.522,2780.638,2763.987,2820.763
2020/4/1,2734.522,2780.638,2763.987,2820.763,2815.369
2020/4/2,2780.638,2763.987,2820.763,2815.369,2825.904
2020/4/3,2763.987,2820.763,2815.369,2825.904,2796.631
2020/4/7,2820.763,2815.369,2825.904,2796.631,2783.048
2020/4/8,2815.369,2825.904,2796.631,2783.048,2827.283
2020/4/9,2825.904,2796.631,2783.048,2827.283,2811.174
2020/4/10,2796.631,2783.048,2827.283,2811.174,2819.935
2020/4/13,2783.048,2827.283,2811.174,2819.935,2838.495
2020/4/14,2827.283,2811.174,2819.935,2838.495,2852.553
2020/4/15,2811.174,2819.935,2838.495,2852.553,2827.013
2020/4/16,2819.935,2838.495,2852.553,2827.013,2843.98
2020/4/17,2838.495,2852.553,2827.013,2843.98,2838.499
2020/4/20,2852.553,2827.013,2843.98,2838.499,2808.529
2020/4/21,2827.013,2843.98,2838.499,2808.529,2815.495
2020/4/22,2843.98,2838.499,2808.529,2815.495,2810.024
2020/4/23,2838.499,2808.529,2815.495,2810.024,2822.442
2020/4/24,2808.529,2815.495,2810.024,2822.442,2860.082
2020/4/27,2815.495,2810.024,2822.442,2860.082,2878.14
2020/4/28,2810.024,2822.442,2860.082,2878.14,2871.523
2020/4/29,2822.442,2860.082,2878.14,2871.523,2895.344
2020/4/30,2860.082,2878.14,2871.523,2895.344,2894.802
2020/5/6,2878.14,2871.523,2895.344,2894.802,2891.556
2020/5/7,2871.523,2895.344,2894.802,2891.556,2898.05
2020/5/8,2895.344,2894.802,2891.556,2898.05,2870.342
2020/5/11,2894.802,2891.556,2898.05,2870.342,2868.459
2020/5/12,2891.556,2898.05,2870.342,2868.459,2875.418
2020/5/13,2898.05,2870.342,2868.459,2875.418,2898.576
2020/5/14,2870.342,2868.459,2875.418,2898.576,2883.738
2020/5/15,2868.459,2875.418,2898.576,2883.738,2867.924
2020/5/18,2875.418,2898.576,2883.738,2867.924,2813.765
2020/5/19,2898.576,2883.738,2867.924,2813.765,2817.97
2020/5/20,2883.738,2867.924,2813.765,2817.97,2846.547
2020/5/21,2867.924,2813.765,2817.97,2846.547,2836.804
2020/5/22,2813.765,2817.97,2846.547,2836.804,2846.222
2020/5/25,2817.97,2846.547,2836.804,2846.222,2852.351
2020/5/26,2846.547,2836.804,2846.222,2852.351,2915.431
2020/5/27,2836.804,2846.222,2852.351,2915.431,2921.398
2020/5/28,2846.222,2852.351,2915.431,2921.398,2923.371
2020/5/29,2852.351,2915.431,2921.398,2923.371,2919.251
2020/6/1,2915.431,2921.398,2923.371,2919.251,2930.799
2020/6/2,2921.398,2923.371,2919.251,2930.799,2937.771
2020/6/3,2923.371,2919.251,2930.799,2937.771,2956.112
2020/6/4,2919.251,2930.799,2937.771,2956.112,2943.753
2020/6/5,2930.799,2937.771,2956.112,2943.753,2920.897
2020/6/8,2937.771,2956.112,2943.753,2920.897,2919.741
2020/6/9,2956.112,2943.753,2920.897,2919.741,2890.031
2020/6/10,2943.753,2920.897,2919.741,2890.031,2931.749
2020/6/11,2920.897,2919.741,2890.031,2931.749,2935.873
2020/6/12,2919.741,2890.031,2931.749,2935.873,2939.315
2020/6/15,2890.031,2931.749,2935.873,2939.315,2967.634
2020/6/16,2931.749,2935.873,2939.315,2967.634,2965.272
2020/6/17,2935.873,2939.315,2967.634,2965.272,2970.62
2020/6/18,2939.315,2967.634,2965.272,2970.62,2979.551
2020/6/19,2967.634,2965.272,2970.62,2979.551,2961.516
2020/6/22,2965.272,2970.62,2979.551,2961.516,2984.674
2020/6/23,2970.62,2979.551,2961.516,2984.674,3025.981
2020/6/24,2979.551,2961.516,2984.674,3025.981,3090.569
2020/6/29,2961.516,2984.674,3025.981,3090.569,3152.813
2020/6/30,2984.674,3025.981,3090.569,3152.813,3332.881
2020/7/1,3025.981,3090.569,3152.813,3332.881,3345.337
2020/7/2,3090.569,3152.813,3332.881,3345.337,3403.44
2020/7/3,3152.813,3332.881,3345.337,3403.44,3450.594
2020/7/6,3332.881,3345.337,3403.44,3450.594,3383.322
2020/7/7,3345.337,3403.44,3450.594,3383.322,3443.286
2020/7/8,3403.44,3450.594,3383.322,3443.286,3414.619
2020/7/9,3450.594,3383.322,3443.286,3414.619,3361.304
2020/7/10,3383.322,3443.286,3414.619,3361.304,3210.099
2020/7/13,3443.286,3414.619,3361.304,3210.099,3214.129
2020/7/14,3414.619,3361.304,3210.099,3214.129,3314.149
2020/7/15,3361.304,3210.099,3214.129,3314.149,3320.895
2020/7/16,3210.099,3214.129,3314.149,3320.895,3333.164
2020/7/17,3214.129,3314.149,3320.895,3333.164,3325.11
2020/7/20,3314.149,3320.895,3333.164,3325.11,3196.768
2020/7/21,3320.895,3333.164,3325.11,3196.768,3205.227
2020/7/22,3333.164,3325.11,3196.768,3205.227,3227.96
2020/7/23,3325.11,3196.768,3205.227,3227.96,3294.552
2020/7/24,3196.768,3205.227,3227.96,3294.552,3286.822
2020/7/27,3205.227,3227.96,3294.552,3286.822,3310.007
2020/7/28,3227.96,3294.552,3286.822,3310.007,3367.966
2020/7/29,3294.552,3286.822,3310.007,3367.966,3371.688
2020/7/30,3286.822,3310.007,3367.966,3371.688,3377.565
2020/7/31,3310.007,3367.966,3371.688,3377.565,3386.463
2020/8/3,3367.966,3371.688,3377.565,3386.463,3354.035
2020/8/4,3371.688,3377.565,3386.463,3354.035,3379.252
2020/8/5,3377.565,3386.463,3354.035,3379.252,3340.29
2020/8/6,3386.463,3354.035,3379.252,3340.29,3319.266
2020/8/7,3354.035,3379.252,3340.29,3319.266,3320.726
2020/8/10,3379.252,3340.29,3319.266,3320.726,3360.099
2020/8/11,3340.29,3319.266,3320.726,3360.099,3438.801
2020/8/12,3319.266,3320.726,3360.099,3438.801,3451.089
2020/8/13,3320.726,3360.099,3438.801,3451.089,3408.129
2020/8/14,3360.099,3438.801,3451.089,3408.129,3363.899
2020/8/17,3438.801,3451.089,3408.129,3363.899,3380.683
2020/8/18,3451.089,3408.129,3363.899,3380.683,3385.638
2020/8/19,3408.129,3363.899,3380.683,3385.638,3373.578
2020/8/20,3363.899,3380.683,3385.638,3373.578,3329.739
2020/8/21,3380.683,3385.638,3373.578,3329.739,3350.113
2020/8/24,3385.638,3373.578,3329.739,3350.113,3403.807
2020/8/25,3373.578,3329.739,3350.113,3403.807,3395.678
2020/8/26,3329.739,3350.113,3403.807,3395.678,3410.607
2020/8/27,3350.113,3403.807,3395.678,3410.607,3404.802
2020/8/28,3403.807,3395.678,3410.607,3404.802,3384.981
2020/8/31,3395.678,3410.607,3404.802,3384.981,3355.367
2020/9/1,3410.607,3404.802,3384.981,3355.367,3292.591
2020/9/2,3404.802,3384.981,3355.367,3292.591,3316.417
2020/9/3,3384.981,3355.367,3292.591,3316.417,3254.628
2020/9/4,3355.367,3292.591,3316.417,3254.628,3234.823
2020/9/7,3292.591,3316.417,3254.628,3234.823,3260.346
2020/9/8,3316.417,3254.628,3234.823,3260.346,3278.814
2020/9/9,3254.628,3234.823,3260.346,3278.814,3295.68
2020/9/10,3234.823,3260.346,3278.814,3295.68,3283.924
2020/9/11,3260.346,3278.814,3295.68,3283.924,3270.435
2020/9/14,3278.814,3295.68,3283.924,3270.435,3338.09
2020/9/15,3295.68,3283.924,3270.435,3338.09,3316.935
2020/9/16,3283.924,3270.435,3338.09,3316.935,3274.302
2020/9/17,3270.435,3338.09,3316.935,3274.302,3279.711
2020/9/18,3338.09,3316.935,3274.302,3279.711,3223.176
2020/9/21,3316.935,3274.302,3279.711,3223.176,3219.418
2020/9/22,3274.302,3279.711,3223.176,3219.418,3217.535
2020/9/23,3279.711,3223.176,3219.418,3217.535,3224.359
2020/9/24,3223.176,3219.418,3217.535,3224.359,3218.052
2020/9/25,3219.418,3217.535,3224.359,3218.052,3272.076
2020/9/28,3217.535,3224.359,3218.052,3272.076,3358.465
2020/9/29,3224.359,3218.052,3272.076,3358.465,3359.75
2020/9/30,3218.052,3272.076,3358.465,3359.75,3340.778
2020/10/9,3272.076,3358.465,3359.75,3340.778,3332.183
2020/10/12,3358.465,3359.75,3340.778,3332.183,3336.358
2020/10/13,3359.75,3340.778,3332.183,3336.358,3312.667
2020/10/14,3340.778,3332.183,3336.358,3312.667,3328.103
2020/10/15,3332.183,3336.358,3312.667,3328.103,3325.025
